Province id,StateID,albanian,arab,belarusian,bulgarian,chinese,czech,estonian,finnish,french,german,greek,hungarian,english,italian,japanese,latvian,lithuanian,polish,romanian,russian,swedish,turkish,ukrainian,yugoslav,spanish,portuguese,dutch,hindi,danish,norwegian
11336,243,Roslavl,Rusil,Roslaul,Roslaval,Luosilafu'er,Roslavl,Roslavl,Roslavl,Roslavl,Roslavenland,Roslavl,Roszlavl,Roslavl,Roslavl',Rosuravuri,Roslavl,Roslavlis,Rosław,Roslavl,Roslavl,Roslavl,Roslavl,Roslavl,Roslavl,Roslavl,Roslavl,Roslavl,,,
11349,246,Rzhev,Rajif,Rzeu,Rzhev,Lerefu,Ržev,Ržev,Ržev,Rjev,Rewen,Rzhev,Rzhev,Rzhev,Ržev,Rujefu,Rzhev,Rževas,Rżew,Rjev,Rzhev,Rzjev,Rjev,Rzhev,Rzhev,Rzhev,Rjev,Rzjev,,,
11350,692,Bridgetown,Bridj tawn,Brydztaun,Bridzhtaun,Buliqidun,Bridgetown,Bridgetown,Bridgetown,Bridgetown,Bridgetown,Britztaoyn,Bridgetown,Bridgetown,Bridgetown,Burijjitaun,Bridžtauna,Bridžtaunas,Bridgetown,Bridgetown,Bridzhtaun,Bridgetown,Bridgetown,Brydzhtaun,Bridgetown,Bridgetown,Bridgetown,Bridgetown,,,
11351,257,Tambov,Tambuf,Tambou,Tambov,Tanbofu,Tambov,Tambov,Tambov,Tambov,Tambau,Tabof,Tambov,Tambov,Tambov,Tanbofu,Tambova,Tambovas,Tambow,Tambov,Tambov,Tambov,Tambov,Tambov,Tambov,Tambov,Tambov,Tambov,,,
11360,56,Emden,Iimdin,Spahaniac,Emden,Aimudeng,Emden,Emden,Emden,Emde,Emden,Emden,Emden,Emden,Emden,Emuden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,Emden,,,
11370,206,Minsku,Minisik,Minsk,Minsk,Mingsike,Minsk,Minsk,Minsk,Minsk,Meinha,Minsk,Minszk,Minsk,Minsk,Minsuku,Minska,Minskas,Mińsk,Minsk,Minsk,Minsk,Minsk,Minsk,Minsk,Minsk,Minsk,Minsk,,,
11371,134,Sligo,Sellee,Sligo,Slaygo,Silaige,Sligo,Sligo,Sligo,Éliageac,Slügen,Sligo,Sligo,Sligo,Sligo,Suraigo,Sligo,Slaigo,Sligo,Sligo,Slajgo,Sligo,Sligo,Slajho,Sligo,Sligo,Sligo,Sligo,,,
11372,63,Koshalin,Kashalyn,Kasal,Koshalin,Keshalin,Koszalin,Koszalin,Koszalin,Coslen,Köslin,Köslin,Koszalin,Köslin,Coslino,Kosharin,Košalina,Košalinas,Koszalin,Koszalin,Koshalin,Koszalin,Koszalin,Koshalin,Köslin,Koszalin,Koszalin,Koszalin,,,
11375,252,Gorki,Ghurki,Horki,Gorki,Gao'erji,Gorki,Gorki,Gorki,Gorki,Gorkendorf,Gorki,Gorki,Gorki,Gorki,Gākī,Gorki,Gorki,Gorki,Gorki,Gorky,Gorki,Gorki,Horky,Gorki,Gorki,Gorki,Gorki,,,
11380,139,Norrköping,Nurshubingh,Narmaravac,Norshyoping,Beixueping,Norrköping,Norrköping,Norrköping,Norrköping,Norrköping,Norsepingk,Norrköping,Norrköping,Norrköping,Nōshōpingu,Noršēpinga,Noršiopingas,Norrköping,Norrköping,Norrcheping,Norrköping,Norrköping,Norrchepinh,Norrköping,Norrköping,Norrköping,Norrköping,,,
11386,5,Lyck,Iilk,Ell,Elk,Aiwuke,Ełk,Ełk,Lyck,Ełk,Ełk,Lyck,Ełk,Lyck,Lyck,Euku,Elka,Lukas,Ełk,Ełk,Elk,Ełk,Ełk,Elk,Lyck,Ełk,Ełk,Ełk,,,
11388,56,Münster,Munistar,Majsterstva mun,Myunster,Mingsite,Münster,Münster,Münster,Munster,Münster,Mynster,Münster,Münster,Münster,Myunsutā,Minstere,Miunsteris,Münster,Münster,Mjunster,Münster,Münster,Mjunster,Münster,Münster,Münster,Münster,,,
11399,92,Lublin,Lubyn,Liublin,Lyublin,Lubulin,Lublin,Lublin,Lublin,Lublin,Lüben,Loyblin,Lublin,Lublin,Lublino,Ruburin,Ļubļina,Liublinas,Lublin,Lublin,Lyublin,Lublin,Lublin,Ljublin,Lublin,Lublin,Lublin,Lublin,,,
11401,69,Liberec,Lighirits,Libieresa,Liberets,Libeileici,Liberec,Liberec,Liberec,Liberec,Reichenberg,Liberets,Liberec,Liberec,Liberec,Riberetsu,Libereca,Liberecas,Liberec,Liberec,Liberets,Liberec,Liberec,Liberets,Liberec,Liberec,Liberec,Liberec,,,
11405,200,Zaporozhe,Zabarujya,Zaparozza,Zaporozhie,Zhaboluore,Záporoží,Zaporižžja,Zaporižžja,Zaporijjia,Saporoschie,Zaporizia,Zaporizzsja,Zaporozhe,Zaporižžja,Zaporīja,Zaporižja,Zaporože,Zaporoże,Zaporijjea,Zaporozhe,Zaporizjzja,Zaporijya,Zaporizhzhja,Zaporižžja,Zaporiyia,Zaporíjia,Zaporizja,,,
11411,89,Stanisławów,Stanislawow,Stanislawow,Stanisławów,Stanis�aw�w,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Stanislau,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Sutanisuwafu,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Stanisławów,Ivano-Frankivsk,Stanisławów,Stanisławów,Stanisławów,Stanislau,,,
11420,785,Amiens,Amyan,Amen,Amien,Yamian,Amiens,Amiens,Amiens,Amiens,Amiäng,Amieni,Amiens,Amiens,Amiens,Amian,Amjēna,Amjenas,Amiens,Amiens,Am'en,Amiens,Amiens,Amyen,Amiens,Amiens,Amiens,Amiens,,,
11430,90,Kielce,Kilsi,Keltsi,Keltse,Kaiercai,Kielce,Kielce,Kielce,Kielce,Kielitz,Kieltse,Kielce,Kielce,Kielce,Kyerutsue,Kelce,Kelcai,Kielce,Kielce,Kel'tse,Kielce,Kielce,Keltsi,Kielce,Kielce,Kielce,Kielce,,,
11432,69,Aussig,Uwsti nad labm,Usci-nad-labem,Usti nad labem,Aoxige,Ústí nad Labem,Ústí nad Labem,Ústí nad Labem,Ústí nad Labem,Ústí nad Labem,Oysti nant Labem,Ústí nad Labem,Aussig,Aussig,Ūsuchī nado rabemu,Ūsti pie Labas,Ūstis prie Labes,Uście nad Łabą,Ústí nad Labem,Usti-nad-Labem,Ústí nad Labem,Ústí nad Labem,Usti-nad-laboju,Ústí na Labi,Ústí nad Labem,Ústí nad Labem,Aussig aan de Elbe,,,
11435,42,Bitburg,Bitburgh,Bitburg,Bitburg,Bitebao,Bitburg,Bitburg,Bitburg,Bitbourg,Bitburg,Bitburg,Bitburg,Bitburg,Bitburg,Bittoburuku,Bitburg,Bitburg,Bitburg,Bitburg,Bitburg,Bitburg,Bitburg,Bitburh,Bitburg,Bitburgo,Bitburg,Bitburg,,,
11437,226,Dnipropetrovsk,Dnibru,Dniepr,Dnipro,Dinieboluo,Dnipro,Dnipro,Dnipro,Dnipro,Rufstein,Ntnipro,Dnyipro,Dnipropetrovsk,Dnipro,Donipuro,Dnipro,Dnipras,Dniepr,Dnipro,Dnipropetrovsk,Dnipro,Dnipro,Dnipro,Dnjipro,Dnipró,Dnipro,Dnipro,,,
11465,30,Nantes,Nant,Nanty,Nant,Nante,Nantes,Nantes,Nantes,Nantes,Werteß,Nanti,Nantes,Nantes,Nantes,Nanto,Nante,Nantas,Nantes,Nantes,Nant,Nantes,Nantes,Nant,Nantes,Nantes,Nantes,Nantes,,,
11467,67,Gleiwitz,Ghlifitsah,Hlivicy,Glivitse,Geliweicai,Gliwice,Gliwice,Gliwice,Gliwice,Gleiwitz,Gklivitse,Gliwice,Gleiwitz,Glivice,Gurivuitsue,Glivice,Glivices,Gliwice,Gliwice,Glivitse,Gliwice,Gliwice,Hlyvytsi,Gliwice,Gliwice,Gliwice,Gleiwits,,,
11476,245,Millerovo,,,,Millerovo,Millerovo,Millerovo,Millerovo,Millerovo,Müllerau,Millerovo,Millerovo,Millerovo,Millerovo,,Millerovo,Millerovo,Millerovo,Millerovo,Millerovo,Millerovo,Millerovo,,Millerovo,Millerovo,Millerovo,Millerovo,,,
11479,91,Lwów,Lafif,Lvou,Lvov,Liwofu,Lvov,Lviv,Lviv,Lviv,Lemberg,Lviv,Lviv,Lwów,Leopoli,Rivuiu,Ļvova,Lvovas,Lwów,Liov,Lvov,Lviv,Lviv,Lviv,Lavov,Leópolis,Leópolis,Lemberg,,,
11483,29,Lille,Layl,Lil,Lil,Li'er,Lille,Lille,Lille,Lille,Reißel,Lil,Lille,Lille,Lilla,Rīru,Lille,Lilis,Lille,Lille,Lill',Lille,Lille,Lill,Lille,Lille,Lille,Rijsel,,,
11499,50,Ulm,Awlam,Ulm,Ulm,Wu'ermu,Ulm,Ulm,Ulm,Ulm,Ulm,Oylm,Ulm,Ulm,Ulma,Urumu,Ulma,Ulmas,Ulm,Ulm,Ul'm,Ulm,Ulm,Ulm,Ulm,Ulm,Ulm,Ulm,,,
11504,259,Poltava,Bultafa,Pramiac,Poltava,Bo'ertawa,Poltava,Poltava,Pultava,Poltava,Poltawien,Poltava,Poltava,Poltava,Poltava,Porutavua,Poltava,Poltava,Połtawa,Poltava,Poltava,Poltava,Poltava,Poltava,Poltava,Poltava,Poltava,Poltava,,,
11506,16,Parisi,Baris,Paryz,Parizh,Bali,Paříž,Pariis,Pariisi,Paris,Parisiuß,Parisi,Párizs,Paris,Parigi,Pari,Parize,Paryžius,Paryż,Paris,Parizh,Paris,Paris,Paryzh,Pariz,París,Paris,Parijs,,,
11516,17,Nancy,Nansi,Nensi,Nancy,Nanxi,Nancy,Nancy,Nancy,Nancy,Nanzig,Nancy,Nancy,Nancy,Nancy,Nanshī,Nancy,Nancy,Nancy,Nancy,Nansi,Nancy,Nancy,Nansi,Nancy,Nancy,Nancy,Nancy,,,
11519,34,Liège,Lyaj,Liej,Liezh,Lieri,Lutych,Liège,Liège,Liège,Lüttich,Liegi,Liège,Liége,Liegi,Riēju,Ljēža,Lježas,Liège,Liège,L'ezh,Liège,Liège,Lyezh,Liège,Lieja,Liège,Luik,,,
11523,401,Frederik Engels,Firidrik iinjilz,Frydrych enhiels,Fridrih engels,Fulidelixia Engesi,Friedrich Engels,Friedrich Engels,Friedrich Engels,Friedrich Engels,Kosakenstadt,Frintrich Έngkels,Friedrich Engels,Engels,Friedrich Engels,Furīdorihi engerusu,Frīdrihs Engelss,Friedrich Engels,Friedrich Engels,Friedrich Engels,Engels,Friedrich Engels,Friedrich Engels,Fridrikh enhels,Friedrich Engels,Friedrich Engels,Friedrich Engels,Friedrich Engels,,,
11531,42,Sarëbryken,Sarburukin,Saarbrucky,Saarbryuken,Sa'erbulvken,Saarbrücken,Saarbrücken,Saarbrücken,Sarrebruck,Saarbrücken,Saarbryken,Saarbrücken,Saarbrücken,Saarbrücken,Zāruburyukken,Zārbrikene,Sarbriukenas,Saarbrücken,Saarbrücken,Saarbrjukken,Saarbrücken,Saarbrücken,Saarbrjuken,Saarbrücken,Saarbrücken,Saarbrücken,Saarburg,,,
11537,407,Ural'sk,Awral,Uralsku,Uralsk,Wula'er,Oral,Oral,Uralsk,Oural,Gürau,Oral,Oral,Ural'sk,Oral,Oraru,Orala,Oralas,Uralsk,Oral,Uralsk,Oral,Ora,Uralsk,Ural'sk,Oral,Oral,Oral,,,
11539,70,Žilina,Jilina,Zylina,Zhilina,Rilina,Žilina,Žilina,Žilina,Žilina,Silein,Zilina,Zsolna,Žilina,Zilna,Jirina,Žilina,Žilina,Żylina,Žilina,Zhilina,Žilina,Žilina,Zhylina,Žilina,Žilina,Žilina,Silein,,,
11542,9,Praga,Bragh,Paroh,Praga,Bulage,Praha,Praha,Praha,Prague,Prag,Praga,Prága,Prague,Praga,Puraha,Prāga,Praha,Praga,Praga,Praga,Prag,Prag,Praha,Prag,Praga,Praga,Praag,,,
11544,54,Nyrëmberg,Nurinbirgh,Nuremberg,Nyurnberg,Niulunbao,Norimberk,Nürnberg,Nürnberg,Nuremberg,Nürnberg,Nuremvergi,Nürnberg,Nuremberg,Norimberga,Nyurunberuku,Nirnberga,Niurnbergas,Norymberga,Nürnberg,Njurnberg,Nürnberg,Nürnberg,Njurnberh,Nürnberg,Núremberg,Nuremberga,Neurenberg,,,
11548,29,Calais,Kalyh,Cale,Kale,Jialai,Calais,Calais,Calais,Calais,Kalenstadt,Kalai,Calais,Calais,Calais,Karē,Kalē,Kale,Calais,Calais,Kale,Calais,Calais,Kale,Calais,Calais,Calais,Kales,,,
11561,226,Krivoi Rih,,,,Keliwoli,Krivoi Rih,Krivoi Rih,Krivoi Rih,Krivoi Rih,Siegen,Krivoi Rih,Krivoi Rih,Krivoi Rih,Krivoi Rih,,Krivoi Rih,Krivoi Rih,Krivoi Rih,Krivoi Rih,Krivoy Rog,Krivoi Rih,Krivoi Rih,Kryvyi Rih,Krivoi Rih,Krivoi Rih,Krivoi Rih,Siegen,,,
11562,35,Maastricht,Mastirikht,Maastrycht,Maastriht,Masitelihete,Maastricht,Maastricht,Maastricht,Maastricht,Maastricht,Maastricht,Maastricht,Maastricht,Maastricht,Māsutorihito,Māstrihta,Mastrichtas,Maastricht,Maastricht,Maastriht,Maastricht,Maastricht,Maastrykht,Maastricht,Maastricht,Maastricht,Maastricht,,,
11563,15,Rouen,Tulaq,Ruan,Ruan,Lu'ang,Rouen,Rouen,Rouen,Rouen,Rudaburg,Royen,Rouen,Rouen,Rouen,Rūan,Ruāna,Ruanas,Rouen,Rouen,Ruan,Rouen,Rouen,Ruan,Rouen,Ruan,Ruão,Rouen,,,
11564,103,Rijeka,Ryyka,Ryka,Rieka,Liyeqia,Rijeka,Rijeka,Rijeka,Rijeka,Sankt Veit am Flaum,Rieka,Fiume,Rijeka,Fiume,Rieka,Rijeka,Rijeka,Rijeka,Rijeka,Rieka,Rijeka,Rijeka,Riyeka,Rijeka,Rijeka,Rijeka,Rijeka,,,
11581,109,Zagrebi,Zaghrib,Zahrab,Zagreb,Sagelebu,Záhřeb,Zagreb,Zagreb,Zagreb,Agram,Zagkreb,Zágráb,Zagreb,Zagabria,Zagurebu,Zagreba,Zagrebas,Zagrzeb,Zagreb,Zagreb,Zagreb,Zagreb,Zahreb,Zagreb,Zagreb,Zagreb,Agram,,,
11584,160,Venediku,Albunduqia,Vieniecyja,Venetsiya,Weinisi,Benátky,Veneetsia,Venetsia,Venise,Venedig,Venetia,Velence,Venice,Venezia,Vuenetsuia,Venēcija,Venecija,Wenecja,Veneția,Venetsija,Venedig,Venedik,Venetsija,Venecija,Venecia,Veneza,Venetië,,,
11586,107,Beogradi,Bilghrad,Bialhrad,Belgrad,Beiergelaide,Bělehrad,Belgrad,Belgrad,Belgrade,Weißenburg,Veligradi,Belgrád,Belgrade,Belgrado,Beogurādo,Belgrada,Belgradas,Belgrad,Belgrad,Belgrad,Belgrad,Belgrad,Belhrad,Beograd,Belgrado,Belgrado,Belgrado,,,
11597,77,Dobriç,Dubrit,Dobryc,Dobrich,Duobuliqi,Dobrič,Dobrič,Dobritš,Dobritch,Dobrich,Ntobrits,Dobrics,Dobrich,Dobrič,Doburichi,Dobriča,Dobričius,Dobricz,Dobrici,Dobrich,Dobritj,Dobriç,Dobrych,Dobrič,Dobrich,Dobrich,Dobritsj,,,
11598,39,Bolzano,Maksur,Balzan,Boltsano,Bo'erzhanuo,Bolzano,Bolzano,Bolzano,Bolzano,Bozen,Boltsano,Bolzano,Bolzano,Bolzano,Borutsuāno,Bolcāno,Bolcanas,Bolzano,Bolzano,Bol'tsano,Bolzano,Bolzano,Boltsano,Bolzano/Bozen,Bolzano,Bolzano,Bozen,,,
11610,155,Pecs,,,,Pecs,Pecs,Pecs,Pecs,Pecs,Fünfkirchen,Pecs,Pecs,Pecs,Pecs,,Pecs,Pecs,Pecs,Pecs,Pecs,Pecs,Pecs,,Pecs,Pecs,Pecs,Vijfkerken,,,
11612,152,Villach,Fylakh,Philahs,Filah,Feilahe,Villach,Villach,Villach,Villach,Villach,Fillach,Villach,Villach,Villach,Firahha,Fillaha,Filachas,Villach,Villach,Fillah,Villach,Villach,Fillakh,Villach,Villach,Villach,Villach,,,
11614,233,Naltschik,Nalatshik,Nalcyk,Nalchik,Na'erqike,Nalčik,Naltšik,Naltšik,Naltchik,Nalchshafen,Naltsik,Nalcsik,Nalchik,Nal'čik,Narichiku,Naļčika,Nalčikas,Nalczyk,Nalcik,Nalchik,Naltjik,Nalçik,Nalchyk,Naljčik,Nálchik,Naltchik,Naltsjik,,,
11617,231,Sochumi,Sukhumi,Sukhumi,Suhumi,Suhumi,Suchumi,Suhhumi,Suhumi,Soukhoumi,Suchumi,Soychoymi,Szuhumi,Sukhumi,Sukhumi,Sufumi,Suhumi,Suchumis,Suchumi,Suhumi,Sukhumi,Suchumi,Sohum,Sukhumi,Suhumi,Sujumi,Sucumi,Soechoemi,,,
11640,50,Müllheim,Mullheim,Mullheim,Myulhaym,Mierhaimu,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Müllheim,Mjull'hajm,Müllheim,Müllheim,Mjullhajm,Müllheim,Müllheim,Müllheim,Müllheim,,,
11654,358,Buffalo,Bufalu,Bufala,Bafalo,Shuinulu,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo,Baffarō,Buffalo,Buffalo,Bawół,Buffalo,Buffalo,Buffalo,Buffalo,Baffalo,Buffalo,Buffalo,Buffalo,Buffalo,,,
11659,154,Debrecen,Dabartin,Motar,Debretsen,Debulesen,Debrecín,Debrecen,Debrecen,Debrecen,Debrezin,Ntebretsen,Debrecen,Debrecen,Debrecen,Deburetsuen,Debrecena,Debrecenas,Debreczyn,Debrețin,Debretsen,Debrecen,Debrecen,Debretsen,Debrecin,Debrecen,Debrecen,Debrezin,,,
11666,4,Vjena,Fiyinaa,Viena,Viena,Weiyena,Vídeň,Viin,Wien,Vienne,Wien,Vienni,Bécs,Vienna,Vienna,Uīn,Vine,Viena,Wiedeń,Viena,Vena,Wien,Viyana,Viden,Beč,Viena,Viena,Wenen,,,
11670,192,Odesa,Awdysa,Adesa,Odesa,Aodesa,Oděsa,Odessa,Odessa,Odessa,Bockstadt,Odissos,Odessza,Odessa,Odessa,Odessa,Odesa,Odesa,Odessa,Odesa,Odessa,Odessa,Odessa,Odesa,Odesa,Odesa,Odessa,Odessa,,,
11673,180,Braga,Biraqira,Braha,Braga,Bulajia,Braga,Braga,Braga,Braga,Braga,Bragka,Braga,Braga,Braga,Buraga,Braga,Braga,Braga,Braga,Braga,Braga,Braga,Braha,Braga,Braga,Braga,Braga,,,
11674,229,Ganja,,,,Ganja,Ganja,Ganja,Ganja,Ganja,Wilhelm-Galwitz,Ganja,Ganja,Ganja,Ganja,,Ganja,Ganja,Ganja,Ganja,Ganja,Ganja,Ganja,,Ganja,Ganja,Ganja,Ganja,,,
11683,197,Mykolaiv,Mikulayf,Mikalajeu,Nikolaev,Nigulayefu,Mykolajiv,Mõkolajiv,Mykolajiv,Mykolaïv,Greuthunger-Nikolaus,Mikolaiv,Mikolajiv,Mykolaiv,Mykolaïv,Muikorāiu,Mikolajiva,Mykolajivas,Mikołajów,Nicolaev,Nikolaev,Mykolajiv,Mıkolayiv,Mykolayiv,Mykolajiv,Mykolaiv,Mykolaiv,Mykolajiv,,,
11696,235,Stavropol,Stafrubul,Staurapal,Stavropol,Sitafuluobo'er,Stavropol,Stavropol,Stavropol,Stavropol,Schtravonheiß,Stauropol,Sztavropol,Stavropol,Stavropol',Sutavuropori,Stavropole,Stavropolis,Stawropol,Stavropol,Stavropol',Stavropol,Stavropol,Stavropol,Stavropol,Stávropol,Stavropol,Stavropol,,,
11707,790,Oviedo,Abit,Aujeda,Oviedo,Aoweiyeduo,Oviedo,Oviedo,Oviedo,Oviedo,Oviedo,Oviedo,Oviedo,Oviedo,Oviedo,Obiedo,Ovjedo,Ovjedas,Oviedo,Oviedo,Ov'edo,Ovied,Oviedo,Ovyedo,Oviedo,Oviedo,Oviedo,Oviedo,,,
11724,237,Elitsa,,,,Elitsa,Elitsa,Elitsa,Elitsa,Elitsa,Elistadt,Elitsa,Elitsa,Elitsa,Elitsa,,Elitsa,Elitsa,Elitsa,Elitsa,Elista,Elitsa,Elitsa,,Elitsa,Elitsa,Elitsa,Elistad,,,
11746,344,Adanë,Adna,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,Adana,,,
11747,49,Ankaraja,Anqara,Ankara,Ankara,Anqiala,Ankara,Ankara,Ankara,Ankara,Ankara,Agkura,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ankara,Ancara,Ankara,,,
11752,611,Zhangbei,,,,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,Zhangbei,,Zhangbei,Zhangbei,Zhangbei,Zhangbei,,,
11767,44,Vlora,Alnabatia,Vlore,Vlyora,Faluola,Vlora,Vlorë,Vlorë,Vlora,Vlora,Aulonas,Vlora,Vlorë,Valona,Vurora,Vļora,Vliore,Wlora,Vlorë,Vlera,Vlora,Avlonya,Vlora,Vlora,Vlorë,Vlorë,Vlorë,,,
11771,716,Mukden,Shinyangh,Shenyang,Shanyan,Shenyang,Šen-jang,Shenyang Shi,Shenyang,Shenyang,Shenyang,Sengiangk,Senjang,Mukden,Shenyang,Shin'yō-shi,Šeņjana,Šenjangas,Shenyang,Shenyang,Shen'jan,Shenyang,Şenyang,Shenjan,Shenyang,Shenyang,Shenyang,Shenyang,,,
11773,114,Kaljari,Kaliari,Kaljary,Kalyari,Qialiyali,Cagliari,Cagliari,Cagliari,Cagliari,Cagliari,Kaliari,Cagliari,Cagliari,Cagliari,Karyari,Kaljāri,Kaljaris,Cagliari,Cagliari,Kal'jari,Cagliari,Cagliari,Kaljari,Cagliari,Cagliari,Cagliari,Cagliari,,,
11800,360,Pittsburgh,Bitisbirigh,Pitsburh,Pitsbarg,Pizibao,Pittsburgh,Pittsburgh,Pittsburgh,Pittsburgh,Pittsburgh,Pitsbergk,Pittsburgh,Pittsburgh,Pittsburgh,Pittsubāgu,Pitsburga,Pitsbergas,Pittsburgh,Pittsburg,Pittsburg,Pittsburgh,Pittsburgh,Pittsburh,Pittsburg,Pittsburgh,Pittsburgh,Pittsburgh,,,
11805,112,Lisbona,Lishbuna,Lisabon,Lisabon,Lisiben,Lisabon,Lissabon,Lissabon,Lisbonne,Lissabon,Lisavona,Lisszabon,Lisbon,Lisbona,Risubon,Lisabona,Lisabona,Lizbona,Lisabona,Lissabon,Lissabon,Lizbon,Lisabon,Lisabon,Lisboa,Lisboa,Lissabon,,,
11810,345,Tarsus,Tarsus,Tars,Tarzus,Ta'ersusi,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tāsusu,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,Tarsus,,,
11811,347,İzmit,Iizmid,Dadzienyja,Izmit,Yizimite,İzmit,İzmit,İzmit,Izmit,İzmit,Izmit,İzmit,İzmit,İzmit,Izumitto,Izmita,Izmitas,İzmit,Izmit,Izmit,İzmit,İzmit,Izmit,İzmit,İzmit,İzmit,İzmit,,,
11816,103,Ragusa,Rajusa,Ragusa,Raguza,Lagusa,Ragusa,Ragusa,Ragusa,Raguse,Ragus,Ragusa,Ragusa,Ragusa,Ragusa,Ragūza,Ragusa,Ragusa,Ragusa,Ragusa,Raguza,Ragusa,Ragusa,Rahuza,Ragusa,Ragusa,Ragusa,Ragusa,,,
11818,731,Selaniku,Salunik,Saloniki,Solun,Saisaluoniji,Soluň,Thessaloníki,Thessaloniki,Thessalonique,Teßeenbach,Thessaloniki,Szaloniki,Thessaloniki,Salonicco,Tessaroniki,Saloniki,Salonikai,Saloniki,Salonic,Saloniki,Thessaloniki,Selanik,Saloniky,Solun,Salónica,Salonica,Saloniki,,,
11825,791,Valladolid,Balad alwalid,Valadalid,Valyadolid,Baliyaduolide,Valladolid,Valladolid,Valladolid,Valladolid,Valladolid,Vagiadolid,Valladolid,Valladolid,Valladolid,Baryadoriddo,Valjadolida,Valjadolidas,Valladolid,Valladolid,Val'jadolid,Valladolid,Valladolid,Valjadolid,Valladolid,Valladolid,Valladolid,Valladolid,,,
11833,162,Livorno,Lifurnu,Livorna,Livorno,Liwona,Livorno,Livorno,Livorno,Livourne,Livorno,Livorno,Livorno,Livorno,Livorno,Rivuoruno,Livorno,Livornas,Livorno,Livorno,Livorno,Livorno,Livorno,Livorno,Livorno,Livorno,Livorno,Livorno,,,
11834,21,Marseja,Marsylya,Marsel,Marsiliya,Masai,Marseille,Marseille,Marseille,Marseille,Massilien,Massalia,Marseille,Marseille,Marsiglia,Maruseiyu,Marseļa,Marselis,Marsylia,Marsilia,Marsel',Marseille,Marsilya,Marsel,Marseille,Marsella,Marselha,Marseille,,,
11837,156,Taranto,Tarantu,Tant,Taranto,Talantuo,Taranto,Taranto,Taranto,Tarente,Tarent,Tarantas,Taranto,Taranto,Taranto,Tāranto,Taranto,Tarantas,Tarent,Taranto,Taranto,Taranto,Taranto,Taranto,Taranto,Tarento,Tarento,Tarente,,,
11842,341,Edreneja,Adrina,Ewish,Odrin,Aidiernei,Edirne,Edirne,Edirne,Edirne,Edirne,Adrianoypoli,Edirne,Edirne,Edirne,Edirune,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,Edirne,,,
11846,2,Anzio,Ansyu,Ancio,Antsio,Anjiao,Anzio,Anzio,Anzio,Anzio,Anzio,Antsio,Anzio,Anzio,Anzio,Antsuio,Ancio,Ancijus,Anzio,Anzio,Antsio,Anzio,Anzio,Antsio,Anzio,Anzio,Anzio,Anzio,,,
11853,354,Erzurumi,Ardurum,Erzurum,Erzurum,Aierzulumu,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzeroym,Erzurum,Erzurum,Erzurum,Eruzurumu,Erzuruma,Erzurumas,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,Erzurum,,,
11857,803,Leskoci,Liskufats,Lieskavac,Leskovats,Laisikewaci,Leskovac,Leskovac,Leskovac,Leskovac,Leskau,Leskovats,Leskovac,Leskovac,Leskovac,Resukovuatsu,Leskovaca,Leskovacas,Leskovac,Leskovac,Leskovats,Leskovac,Leskofça,Leskovats,Leskovac,Leskovac,Leskovac,Leskau,,,
11881,355,Samsun,Samsun,Samsun,Samsun,Samusong,Samsun,Samsun,Samsun,Samsun,Samsun,Sampsoynta,Samsun,Samsun,Samsun,Samusun,Samsuna,Samsunas,Samsun,Samsun,Samsun,Samsun,Samsun,Samsun,Samsun,Samsun,Samsun,Samson,,,
11899,104,Sarajeva,Sarayifu,Sarajeva,Saraevo,Sailayefo,Sarajevo,Sarajevo,Sarajevo,Sarajevo,Sechenfeld,Saragevo,Szarajevó,Sarajevo,Sarajevo,Saraevuo,Sarajeva,Sarajevas,Sarajewo,Sarajevo,Saraevo,Sarajevo,Saraybosna,Sarayevo,Sarajevo,Sarajevo,Sarajevo,Serajevo,,,
